id,content
1562,"tokyo institute of technology in Japan offers the program Human-Computer Interaction.      Admission Requirements:     - GRE Score: 318     - TOEFL Score: 111     - Minimum CGPA: 9.44      Application Details:     - Deadline: Nov 15, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Financial Proof      Financial Information:     - Tuition Fee: 5741      Admission Insight:     - Chance of Admission: 0.71"
1563,"university of california san diego in USA offers the program Computer Science.      Admission Requirements:     - GRE Score: 318     - TOEFL Score: 114     - Minimum CGPA: 8.24      Application Details:     - Deadline: Jul 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 41790      Admission Insight:     - Chance of Admission: 0.64"
1564,"harvard university in USA offers the program AI & Robotics.      Admission Requirements:     - GRE Score: 336     - TOEFL Score: 111     - Minimum CGPA: 8.18      Application Details:     - Deadline: Apr 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 55512      Admission Insight:     - Chance of Admission: 0.63"
1565,"university of british columbia in Canada offers the program Software Engineering.      Admission Requirements:     - GRE Score: 330     - TOEFL Score: 111     - Minimum CGPA: 7.57      Application Details:     - Deadline: Nov 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof, Study Permit      Financial Information:     - Tuition Fee: 27018      Admission Insight:     - Chance of Admission: 0.68"
1566,"university of toronto in Canada offers the program Cloud Computing.      Admission Requirements:     - GRE Score: 328     - TOEFL Score: 113     - Minimum CGPA: 9.14      Application Details:     - Deadline: Feb 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof, Study Permit      Financial Information:     - Tuition Fee: 29023      Admission Insight:     - Chance of Admission: 0.61"
1567,"osaka university in Japan offers the program Digital Transformation.      Admission Requirements:     - GRE Score: 320     - TOEFL Score: 102     - Minimum CGPA: 8.68      Application Details:     - Deadline: Feb 01, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Financial Proof      Financial Information:     - Tuition Fee: 3766      Admission Insight:     - Chance of Admission: 0.66"
1568,"university of bern in Switzerland offers the program Software Engineering.      Admission Requirements:     - GRE Score: 321     - TOEFL Score: 98     - Minimum CGPA: 6.94      Application Details:     - Deadline: Dec 01, 2025     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter      Financial Information:     - Tuition Fee: 2777      Admission Insight:     - Chance of Admission: 0.82"
1569,"national university of ireland galway in Ireland offers the program Computational Finance.      Admission Requirements:     - GRE Score: 324     - TOEFL Score: 98     - Minimum CGPA: 8.07      Application Details:     - Deadline: Dec 01, 2025     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS Report, Financial Proof      Financial Information:     - Tuition Fee: 16859      Admission Insight:     - Chance of Admission: 0.86"
1570,"university of tokyo in Japan offers the program Data Analytics.      Admission Requirements:     - GRE Score: 335     - TOEFL Score: 118     - Minimum CGPA: 9.69      Application Details:     - Deadline: Apr 01, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Financial Proof      Financial Information:     - Tuition Fee: 5666      Admission Insight:     - Chance of Admission: 0.63"
1571,"karlsruhe institute of technology in Germany offers the program Human-Computer Interaction.      Admission Requirements:     - GRE Score: 330     - TOEFL Score: 111     - Minimum CGPA: 8.53      Application Details:     - Deadline: Mar 15, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter, APS Certificate      Financial Information:     - Tuition Fee: 678      Admission Insight:     - Chance of Admission: 0.69"
1572,"monash university in Australia offers the program Computational Finance.      Admission Requirements:     - GRE Score: 329     - TOEFL Score: 110     - Minimum CGPA: 7.51      Application Details:     - Deadline: May 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS Report, Financial Proof, Health Insurance      Financial Information:     - Tuition Fee: 31797      Admission Insight:     - Chance of Admission: 0.66"
1573,"university of geneva in Switzerland offers the program Computer Science.      Admission Requirements:     - GRE Score: 312     - TOEFL Score: 103     - Minimum CGPA: 8.7      Application Details:     - Deadline: Mar 01, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter      Financial Information:     - Tuition Fee: 1123      Admission Insight:     - Chance of Admission: 0.77"
1574,"university of manchester in UK offers the program AI & ML.      Admission Requirements:     - GRE Score: 318     - TOEFL Score: 100     - Minimum CGPA: 8.46      Application Details:     - Deadline: Nov 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 23098      Admission Insight:     - Chance of Admission: 0.69"
1575,"university of bristol in UK offers the program AI & Robotics.      Admission Requirements:     - GRE Score: 312     - TOEFL Score: 93     - Minimum CGPA: 7.59      Application Details:     - Deadline: Dec 15, 2025     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 26395      Admission Insight:     - Chance of Admission: 0.77"
1576,"karlsruhe institute of technology in Germany offers the program Software Engineering.      Admission Requirements:     - GRE Score: 317     - TOEFL Score: 114     - Minimum CGPA: 9.03      Application Details:     - Deadline: Jul 15, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, Language Proficiency Certificate, Motivation Letter, APS Certificate      Financial Information:     - Tuition Fee: 3061      Admission Insight:     - Chance of Admission: 0.72"
1577,"university of illinois urbana-champaign in USA offers the program Data Analytics.      Admission Requirements:     - GRE Score: 316     - TOEFL Score: 112     - Minimum CGPA: 8.13      Application Details:     - Deadline: Jan 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 33840      Admission Insight:     - Chance of Admission: 0.7"
1578,"university of michigan in USA offers the program Human-Computer Interaction.      Admission Requirements:     - GRE Score: 316     - TOEFL Score: 109     - Minimum CGPA: 8.72      Application Details:     - Deadline: Jan 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 47768      Admission Insight:     - Chance of Admission: 0.64"
1579,"university of michigan in USA offers the program Computational Finance.      Admission Requirements:     - GRE Score: 316     - TOEFL Score: 109     - Minimum CGPA: 9.2      Application Details:     - Deadline: Jan 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof      Financial Information:     - Tuition Fee: 47645      Admission Insight:     - Chance of Admission: 0.71"
1580,"university of queensland in Australia offers the program Software Engineering.      Admission Requirements:     - GRE Score: 315     - TOEFL Score: 114     - Minimum CGPA: 8.27      Application Details:     - Deadline: Nov 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS Report, Financial Proof, Health Insurance      Financial Information:     - Tuition Fee: 33753      Admission Insight:     - Chance of Admission: 0.69"
1581,"university of warwick in UK offers the program Computer Science.      Admission Requirements:     - GRE Score: 319     - TOEFL Score: 106     - Minimum CGPA: 7.25      Application Details:     - Deadline: Jan 15, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 26788      Admission Insight:     - Chance of Admission: 0.75"
1582,"leiden university in Netherlands offers the program AI & ML.      Admission Requirements:     - GRE Score: 321     - TOEFL Score: 104     - Minimum CGPA: 8.77      Application Details:     - Deadline: May 15, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 15049      Admission Insight:     - Chance of Admission: 0.69"
1583,"national university of singapore in Singapore offers the program Human-Computer Interaction.      Admission Requirements:     - GRE Score: 330     - TOEFL Score: 112     - Minimum CGPA: 8.28      Application Details:     - Deadline: Dec 15, 2025     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 19180      Admission Insight:     - Chance of Admission: 0.55"
1584,"delft university of technology in Netherlands offers the program Information Systems.      Admission Requirements:     - GRE Score: 336     - TOEFL Score: 114     - Minimum CGPA: 9.17      Application Details:     - Deadline: Feb 01, 2026     - Required Documents: SOP, LOR (2), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 19216      Admission Insight:     - Chance of Admission: 0.61"
1585,"university of manchester in UK offers the program Network Engineering.      Admission Requirements:     - GRE Score: 325     - TOEFL Score: 109     - Minimum CGPA: 8.24      Application Details:     - Deadline: Oct 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS/TOEFL Report, Financial Proof      Financial Information:     - Tuition Fee: 23033      Admission Insight:     - Chance of Admission: 0.71"
1586,"trinity college dublin in Ireland offers the program Engineering.      Admission Requirements:     - GRE Score: 316     - TOEFL Score: 107     - Minimum CGPA: 8.51      Application Details:     - Deadline: Dec 15, 2025     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, IELTS Report, Financial Proof      Financial Information:     - Tuition Fee: 22291      Admission Insight:     - Chance of Admission: 0.66"
1587,"university of toronto in Canada offers the program Data Science.      Admission Requirements:     - GRE Score: 331     - TOEFL Score: 107     - Minimum CGPA: 8.68      Application Details:     - Deadline: Sep 01, 2026     - Required Documents: SOP, LOR (3), Transcripts, Resume, Passport Copy, GRE Score Report, Financial Proof, Study Permit      Financial Information:     - Tuition Fee: 29735      Admission Insight:     - Chance of Admission: 0.61"
